Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,..,4,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,614,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,505,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,21,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,24,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,114,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,87,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,646,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,601,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,35,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,47,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,125,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,104,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,616,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,569,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,22,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,35,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,103,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,91,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,635,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,562,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,46,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,38,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,79,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,63,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,827,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,722,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,45,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,42,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,90,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,73,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,809,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,687,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,39,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,43,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,79,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,77,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,663,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,550,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,28,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,35,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,72,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,57,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,650,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,561,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,43,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,36,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,95,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,94,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,580,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,509,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,30,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,29,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,62,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,60,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,696,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,596,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,47,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,62,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,114,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,90,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,666,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,559,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,53,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,37,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,98,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,74,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,576,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,471,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,44,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,41,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,139,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,102,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,..,4,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,712,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,568,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,21,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,28,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,106,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,78,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,615,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,539,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,39,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,31,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,102,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,83,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,594,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,497,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,26,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,37,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,65,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,63,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,667,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,643,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,42,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,27,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,96,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,92,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,..,4,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,627,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,512,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,23,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,24,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,114,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,94,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,634,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,575,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,31,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,33,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,85,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,77,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,621,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,517,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,29,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,26,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,77,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,71,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,530,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,469,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,23,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,28,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,72,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,78,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,497,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,439,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,38,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,34,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,98,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,84,3,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,808,1,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,657,1,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,47,2,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,52,2,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,134,3,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,124,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,582,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,555,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,36,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,33,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,30,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,18,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,699,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,637,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,21,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,16,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,57,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,50,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,771,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,709,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,26,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,17,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,56,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,53,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,618,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,535,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,11,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,13,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,19,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,10,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,531,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,510,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,23,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,26,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,53,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,38,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,678,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,617,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,16,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,15,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,55,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,45,3,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,647,1,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,611,1,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,22,2,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,14,2,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,25,3,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,29,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,544,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,502,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,47,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,53,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,77,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,77,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,801,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,763,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,50,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,48,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,99,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,111,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,540,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,530,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,17,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,13,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,58,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,46,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,570,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,531,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,32,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,38,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,106,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,90,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,641,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,582,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,13,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,17,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,107,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,99,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,722,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,641,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,21,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,26,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,153,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,135,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,678,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,580,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,48,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,44,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,207,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,151,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,714,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,636,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,29,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,45,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,163,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,156,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,626,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,563,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,33,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,38,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,159,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,141,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,543,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,472,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,26,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,20,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,139,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,113,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,..,4,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,597,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,531,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,21,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,25,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,140,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,126,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,621,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,516,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,14,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,14,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,136,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,136,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,620,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,544,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,12,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,17,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,80,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,66,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,623,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,544,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,20,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,15,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,87,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,83,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,485,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,410,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,15,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,13,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,106,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,108,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,718,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,659,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,16,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,15,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,126,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,125,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,513,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,460,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,9,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,9,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,97,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,106,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,608,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,523,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,16,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,26,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,110,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,121,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,563,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,530,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,24,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,14,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,87,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,96,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,584,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,535,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,32,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,40,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,94,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,96,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,607,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,536,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,19,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,18,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,142,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,115,3,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,785,1,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,693,1,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,32,2,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,27,2,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,126,3,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,117,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,858,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,804,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,28,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,26,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,109,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7081,90,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,542,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,488,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,28,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,26,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,73,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7082,76,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,555,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,525,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,21,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,10,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,132,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7083,100,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,532,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,535,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,30,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,39,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,115,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7084,110,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,563,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,511,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,19,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,23,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,77,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7085,82,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,606,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,560,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,23,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,30,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,146,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7086,122,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,728,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,600,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,29,2,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,33,2,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,117,3,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,92,3,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7087,..,4,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7088,729,1,1
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7088,634,1,2
2022-01-01,7,Horta-Guinardó,38,la Teixonera,149,7088,29,2,1
