Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2022-01-01,1,Ciutat Vella,1,el Raval,125,1,1
2022-01-01,1,Ciutat Vella,1,el Raval,23,1,2
2022-01-01,1,Ciutat Vella,1,el Raval,241,1,3
2022-01-01,1,Ciutat Vella,1,el Raval,5,1,4
2022-01-01,1,Ciutat Vella,1,el Raval,77,1,5
2022-01-01,1,Ciutat Vella,1,el Raval,1433,2,1
2022-01-01,1,Ciutat Vella,1,el Raval,227,2,2
2022-01-01,1,Ciutat Vella,1,el Raval,1267,2,3
2022-01-01,1,Ciutat Vella,1,el Raval,197,2,4
2022-01-01,1,Ciutat Vella,1,el Raval,6541,2,5
2022-01-01,1,Ciutat Vella,1,el Raval,..,2,6
2022-01-01,1,Ciutat Vella,1,el Raval,2429,3,1
2022-01-01,1,Ciutat Vella,1,el Raval,290,3,2
2022-01-01,1,Ciutat Vella,1,el Raval,657,3,3
2022-01-01,1,Ciutat Vella,1,el Raval,398,3,4
2022-01-01,1,Ciutat Vella,1,el Raval,6642,3,5
2022-01-01,1,Ciutat Vella,1,el Raval,..,3,6
2022-01-01,1,Ciutat Vella,1,el Raval,1709,4,1
2022-01-01,1,Ciutat Vella,1,el Raval,322,4,2
2022-01-01,1,Ciutat Vella,1,el Raval,635,4,3
2022-01-01,1,Ciutat Vella,1,el Raval,934,4,4
2022-01-01,1,Ciutat Vella,1,el Raval,4451,4,5
2022-01-01,1,Ciutat Vella,1,el Raval,..,4,6
2022-01-01,1,Ciutat Vella,1,el Raval,1318,5,1
2022-01-01,1,Ciutat Vella,1,el Raval,637,5,2
2022-01-01,1,Ciutat Vella,1,el Raval,1160,5,3
2022-01-01,1,Ciutat Vella,1,el Raval,2233,5,4
2022-01-01,1,Ciutat Vella,1,el Raval,5649,5,5
2022-01-01,1,Ciutat Vella,1,el Raval,23,5,6
2022-01-01,1,Ciutat Vella,1,el Raval,326,6,1
2022-01-01,1,Ciutat Vella,1,el Raval,39,6,2
2022-01-01,1,Ciutat Vella,1,el Raval,11,6,3
2022-01-01,1,Ciutat Vella,1,el Raval,9,6,4
2022-01-01,1,Ciutat Vella,1,el Raval,173,6,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,36,1,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,1,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,430,2,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,98,2,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,402,2,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,150,2,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,3292,2,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,6
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,909,3,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,135,3,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,286,3,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,285,3,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,3622,3,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,933,4,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,183,4,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,309,4,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,627,4,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,2473,4,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,6
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,896,5,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,342,5,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,511,5,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,1603,5,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,3290,5,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,5,6
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,89,6,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,6,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,6,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,98,1,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,11,1,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,138,1,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,9,1,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,1079,2,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,83,2,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,550,2,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,64,2,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,649,2,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,1643,3,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,140,3,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,337,3,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,201,3,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,908,3,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,1014,4,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,118,4,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,238,4,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,526,4,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,1146,4,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,6
2022-01-01,1,Ciutat Vella,3,la Barceloneta,517,5,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,172,5,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,303,5,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,1161,5,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,2024,5,5
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,6
2022-01-01,1,Ciutat Vella,3,la Barceloneta,92,6,1
2022-01-01,1,Ciutat Vella,3,la Barceloneta,10,6,2
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,3
2022-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,4
2022-01-01,1,Ciutat Vella,3,la Barceloneta,11,6,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,1,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,1,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",122,1,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",735,2,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",116,2,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",667,2,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",98,2,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1145,2,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1359,3,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",185,3,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",400,3,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",273,3,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1361,3,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,6
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1371,4,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",253,4,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",418,4,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",707,4,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1821,4,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,4,6
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1282,5,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",502,5,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",815,5,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2218,5,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4144,5,5
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,5,6
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",131,6,1
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,6,2
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,3
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,6,4
2022-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,6,5
2022-01-01,2,Eixample,5,el Fort Pienc,81,1,1
2022-01-01,2,Eixample,5,el Fort Pienc,28,1,2
2022-01-01,2,Eixample,5,el Fort Pienc,159,1,3
2022-01-01,2,Eixample,5,el Fort Pienc,..,1,4
2022-01-01,2,Eixample,5,el Fort Pienc,15,1,5
2022-01-01,2,Eixample,5,el Fort Pienc,897,2,1
2022-01-01,2,Eixample,5,el Fort Pienc,243,2,2
2022-01-01,2,Eixample,5,el Fort Pienc,907,2,3
2022-01-01,2,Eixample,5,el Fort Pienc,85,2,4
2022-01-01,2,Eixample,5,el Fort Pienc,1132,2,5
2022-01-01,2,Eixample,5,el Fort Pienc,2329,3,1
2022-01-01,2,Eixample,5,el Fort Pienc,398,3,2
2022-01-01,2,Eixample,5,el Fort Pienc,817,3,3
2022-01-01,2,Eixample,5,el Fort Pienc,166,3,4
2022-01-01,2,Eixample,5,el Fort Pienc,1853,3,5
2022-01-01,2,Eixample,5,el Fort Pienc,..,3,6
2022-01-01,2,Eixample,5,el Fort Pienc,3665,4,1
2022-01-01,2,Eixample,5,el Fort Pienc,530,4,2
2022-01-01,2,Eixample,5,el Fort Pienc,889,4,3
2022-01-01,2,Eixample,5,el Fort Pienc,485,4,4
2022-01-01,2,Eixample,5,el Fort Pienc,2278,4,5
2022-01-01,2,Eixample,5,el Fort Pienc,..,4,6
2022-01-01,2,Eixample,5,el Fort Pienc,4260,5,1
2022-01-01,2,Eixample,5,el Fort Pienc,1030,5,2
2022-01-01,2,Eixample,5,el Fort Pienc,1708,5,3
2022-01-01,2,Eixample,5,el Fort Pienc,1456,5,4
2022-01-01,2,Eixample,5,el Fort Pienc,3980,5,5
2022-01-01,2,Eixample,5,el Fort Pienc,7,5,6
2022-01-01,2,Eixample,5,el Fort Pienc,247,6,1
2022-01-01,2,Eixample,5,el Fort Pienc,13,6,2
2022-01-01,2,Eixample,5,el Fort Pienc,11,6,3
2022-01-01,2,Eixample,5,el Fort Pienc,7,6,4
2022-01-01,2,Eixample,5,el Fort Pienc,32,6,5
2022-01-01,2,Eixample,6,la Sagrada Família,138,1,1
2022-01-01,2,Eixample,6,la Sagrada Família,45,1,2
2022-01-01,2,Eixample,6,la Sagrada Família,318,1,3
2022-01-01,2,Eixample,6,la Sagrada Família,..,1,4
2022-01-01,2,Eixample,6,la Sagrada Família,7,1,5
2022-01-01,2,Eixample,6,la Sagrada Família,1587,2,1
2022-01-01,2,Eixample,6,la Sagrada Família,460,2,2
2022-01-01,2,Eixample,6,la Sagrada Família,1723,2,3
2022-01-01,2,Eixample,6,la Sagrada Família,94,2,4
2022-01-01,2,Eixample,6,la Sagrada Família,1364,2,5
2022-01-01,2,Eixample,6,la Sagrada Família,..,2,6
2022-01-01,2,Eixample,6,la Sagrada Família,3985,3,1
2022-01-01,2,Eixample,6,la Sagrada Família,604,3,2
2022-01-01,2,Eixample,6,la Sagrada Família,1293,3,3
2022-01-01,2,Eixample,6,la Sagrada Família,247,3,4
2022-01-01,2,Eixample,6,la Sagrada Família,2641,3,5
2022-01-01,2,Eixample,6,la Sagrada Família,..,3,6
2022-01-01,2,Eixample,6,la Sagrada Família,6176,4,1
2022-01-01,2,Eixample,6,la Sagrada Família,805,4,2
2022-01-01,2,Eixample,6,la Sagrada Família,1192,4,3
2022-01-01,2,Eixample,6,la Sagrada Família,578,4,4
2022-01-01,2,Eixample,6,la Sagrada Família,3420,4,5
2022-01-01,2,Eixample,6,la Sagrada Família,..,4,6
2022-01-01,2,Eixample,6,la Sagrada Família,6894,5,1
2022-01-01,2,Eixample,6,la Sagrada Família,1607,5,2
2022-01-01,2,Eixample,6,la Sagrada Família,2533,5,3
2022-01-01,2,Eixample,6,la Sagrada Família,1715,5,4
2022-01-01,2,Eixample,6,la Sagrada Família,6175,5,5
2022-01-01,2,Eixample,6,la Sagrada Família,14,5,6
2022-01-01,2,Eixample,6,la Sagrada Família,318,6,1
2022-01-01,2,Eixample,6,la Sagrada Família,16,6,2
2022-01-01,2,Eixample,6,la Sagrada Família,17,6,3
2022-01-01,2,Eixample,6,la Sagrada Família,7,6,4
2022-01-01,2,Eixample,6,la Sagrada Família,77,6,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,76,1,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,21,1,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,111,1,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,816,2,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,225,2,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,681,2,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,103,2,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,701,2,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,..,2,6
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,2304,3,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,424,3,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,644,3,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,266,3,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,1185,3,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,..,3,6
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,4953,4,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,756,4,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,848,4,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,704,4,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,2287,4,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,6,4,6
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,7961,5,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,1961,5,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,2460,5,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,2805,5,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,6370,5,5
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,13,5,6
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,353,6,1
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,27,6,2
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,14,6,3
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,13,6,4
2022-01-01,2,Eixample,7,la Dreta de l'Eixample,56,6,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70,1,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,35,1,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,143,1,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,1,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,870,2,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,274,2,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,721,2,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70,2,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,777,2,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,6
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2418,3,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,447,3,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,665,3,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,227,3,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1570,3,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4930,4,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,784,4,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,973,4,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,596,4,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2523,4,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,4,6
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7100,5,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1927,5,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2537,5,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2067,5,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5909,5,5
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15,5,6
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,308,6,1
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18,6,2
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7,6,3
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11,6,4
2022-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,61,6,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,135,1,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,1,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,230,1,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,1,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,1,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1539,2,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,440,2,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1427,2,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,111,2,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1225,2,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,4006,3,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,732,3,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1253,3,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,218,3,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,2248,3,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,6
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6816,4,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1068,4,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1546,4,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,553,4,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,3320,4,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,4,6
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9173,5,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,2562,5,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,3568,5,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1837,5,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6565,5,5
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,13,5,6
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,411,6,1
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,32,6,2
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,15,6,3
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,6,4
2022-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,68,6,5
2022-01-01,2,Eixample,10,Sant Antoni,128,1,1
2022-01-01,2,Eixample,10,Sant Antoni,53,1,2
2022-01-01,2,Eixample,10,Sant Antoni,237,1,3
2022-01-01,2,Eixample,10,Sant Antoni,..,1,4
2022-01-01,2,Eixample,10,Sant Antoni,15,1,5
2022-01-01,2,Eixample,10,Sant Antoni,1353,2,1
2022-01-01,2,Eixample,10,Sant Antoni,328,2,2
2022-01-01,2,Eixample,10,Sant Antoni,1074,2,3
2022-01-01,2,Eixample,10,Sant Antoni,62,2,4
2022-01-01,2,Eixample,10,Sant Antoni,1381,2,5
2022-01-01,2,Eixample,10,Sant Antoni,..,2,6
2022-01-01,2,Eixample,10,Sant Antoni,3136,3,1
2022-01-01,2,Eixample,10,Sant Antoni,459,3,2
2022-01-01,2,Eixample,10,Sant Antoni,807,3,3
2022-01-01,2,Eixample,10,Sant Antoni,198,3,4
2022-01-01,2,Eixample,10,Sant Antoni,2023,3,5
2022-01-01,2,Eixample,10,Sant Antoni,4477,4,1
2022-01-01,2,Eixample,10,Sant Antoni,624,4,2
2022-01-01,2,Eixample,10,Sant Antoni,922,4,3
2022-01-01,2,Eixample,10,Sant Antoni,473,4,4
2022-01-01,2,Eixample,10,Sant Antoni,2216,4,5
2022-01-01,2,Eixample,10,Sant Antoni,..,4,6
2022-01-01,2,Eixample,10,Sant Antoni,4841,5,1
2022-01-01,2,Eixample,10,Sant Antoni,1230,5,2
2022-01-01,2,Eixample,10,Sant Antoni,1944,5,3
2022-01-01,2,Eixample,10,Sant Antoni,1593,5,4
2022-01-01,2,Eixample,10,Sant Antoni,4241,5,5
2022-01-01,2,Eixample,10,Sant Antoni,12,5,6
2022-01-01,2,Eixample,10,Sant Antoni,229,6,1
2022-01-01,2,Eixample,10,Sant Antoni,16,6,2
2022-01-01,2,Eixample,10,Sant Antoni,9,6,3
2022-01-01,2,Eixample,10,Sant Antoni,..,6,4
2022-01-01,2,Eixample,10,Sant Antoni,57,6,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,176,1,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,23,1,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,290,1,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,1,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,31,1,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,1797,2,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,279,2,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,1487,2,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,136,2,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,2817,2,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,6
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,3437,3,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,376,3,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,847,3,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,314,3,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,3238,3,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,3,6
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,3273,4,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,452,4,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,756,4,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,692,4,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,3050,4,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,2467,5,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,712,5,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,1291,5,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,1984,5,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,4274,5,5
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,6
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,321,6,1
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,6,2
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,6,3
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,8,6,4
2022-01-01,3,Sants-Montjuïc,11,el Poble-sec,84,6,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,19,1,1
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,1,3
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,284,2,1
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,2,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,51,2,3
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,2,4
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,53,2,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,279,3,1
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,3,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,28,3,3
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,3,4
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,91,3,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,96,4,1
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,4,2
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,17,4,3
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,4,4
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,72,4,5
2022-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,63,5,1
