Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_HOMES
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,231,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,91,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,19,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,6,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,139,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,271,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,87,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,38,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,13,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,156,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,235,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,90,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,26,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,8,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,194,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,278,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,101,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,24,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,8,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,142,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,262,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,80,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,21,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,3,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,140,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,252,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,80,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,31,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,6,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,175,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,275,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,103,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,26,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,7,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,223,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,335,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,142,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,46,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,14,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,190,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,342,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,144,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,39,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,11,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,220,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,290,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,105,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,40,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,5,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,151,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,272,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,96,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,32,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,4,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,109,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,207,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,79,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,19,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,5,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,218,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,387,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,147,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,41,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,6,5
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,157,1
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,230,2
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,103,3
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,22,4
2022-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,12,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,151,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,306,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,119,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,28,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,9,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,211,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,242,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,88,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,18,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,5,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,132,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,251,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,97,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,35,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,14,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,184,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,314,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,125,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,30,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,9,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,177,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,336,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,108,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,31,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,10,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,92,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,196,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,91,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,18,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,4,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,144,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,258,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,95,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,33,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,11,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,108,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,247,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,130,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,32,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,12,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,162,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,252,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,106,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,20,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,3,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,131,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,254,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,98,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,41,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,12,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,160,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,234,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,93,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,24,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,7,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,186,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,339,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,113,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,32,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,8,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,110,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,253,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,104,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,21,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,8,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,118,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,179,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,67,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,20,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,7,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,129,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,274,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,102,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,34,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,16,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,97,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,248,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,126,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,42,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,10,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,214,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,321,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,126,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,46,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,13,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,199,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,267,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,123,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,58,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,19,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,161,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,285,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,108,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,51,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,15,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,204,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,303,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,141,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,51,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,13,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,91,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,205,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,94,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,29,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,8,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,111,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,222,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,91,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,33,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,10,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,119,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,302,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,104,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,37,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,6,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,178,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,341,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,112,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,28,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,9,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,152,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,289,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,135,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,25,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,9,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,122,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,241,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,77,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,28,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,9,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,201,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,347,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,187,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,55,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,23,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,123,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,312,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,109,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,46,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,8,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,144,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,267,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,97,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,27,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,16,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,158,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,289,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,100,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,33,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,7,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,154,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,288,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,133,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,40,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,17,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,129,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,301,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,123,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,31,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,132,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,297,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,124,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,33,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,4,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,173,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,352,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,142,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,50,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,172,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,344,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,136,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,50,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,8,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,161,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,270,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,129,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,32,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,4,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,158,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,277,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,132,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,31,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,138,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,271,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,94,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,34,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,8,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,183,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,302,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,132,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,37,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,16,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,191,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,334,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,105,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,29,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,9,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,177,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,286,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,100,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,25,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,11,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,197,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,349,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,114,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,25,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,5,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,157,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,289,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,110,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,26,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,14,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,135,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,274,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,107,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,28,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,6,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,157,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,331,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,113,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,48,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,15,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,163,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,273,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,106,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,37,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,7,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,155,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,292,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,108,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,35,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,14,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,153,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,278,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,101,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,35,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,6,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,134,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,256,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,90,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,27,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,129,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,243,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,96,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,31,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,7,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,179,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,340,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,132,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,51,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,16,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,94,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,252,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,94,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,45,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,7,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,121,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,310,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,125,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,37,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,7,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,136,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,320,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,132,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,45,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,12,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,90,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,222,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,112,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,32,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,4,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,107,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,240,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,109,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,29,4
