Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_DONES
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,24,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,1,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,80,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,310,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,101,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,44,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,6,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,60,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,295,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,132,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,28,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,14,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,82,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,285,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,126,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,44,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,6,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,83,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,288,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,114,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,39,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,12,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,81,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,308,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,92,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,29,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,8,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,104,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,375,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,144,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,46,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,9,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,54,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,288,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,117,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,34,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,3,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,66,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,220,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,81,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,16,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,8,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,69,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,314,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,115,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,46,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,11,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,44,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,312,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,125,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,31,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,11,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,99,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,385,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,167,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,57,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,12,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,69,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,380,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,157,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,43,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,17,5
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,84,1
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,346,2
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,148,3
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,34,4
2022-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,8,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,104,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,393,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,157,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,42,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,16,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,55,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,245,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,82,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,37,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,8,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,51,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,269,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,106,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,32,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,9,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,119,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,303,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,100,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,39,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,7,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,124,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,365,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,131,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,34,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,14,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,103,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,329,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,123,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,38,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,17,5
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,65,1
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,275,2
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,98,3
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,27,4
2022-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,105,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,423,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,190,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,70,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,25,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,97,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,312,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,139,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,37,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,90,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,302,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,115,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,32,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,81,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,328,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,129,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,37,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,90,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,341,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,150,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,41,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,10,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,99,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,317,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,130,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,39,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,11,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,86,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,317,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,135,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,39,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,90,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,409,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,156,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,63,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,11,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,88,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,395,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,159,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,60,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,8,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,83,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,318,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,153,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,33,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,9,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,81,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,348,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,127,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,37,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,18,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,72,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,318,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,122,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,25,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,8,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,98,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,364,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,149,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,45,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,14,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,103,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,381,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,132,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,39,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,88,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,329,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,129,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,39,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,14,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,112,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,376,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,153,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,40,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,9,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,88,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,325,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,140,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,29,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,14,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,77,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,322,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,107,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,34,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,10,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,98,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,389,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,131,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,34,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,82,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,346,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,100,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,45,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,85,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,342,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,139,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,26,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,12,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,83,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,313,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,132,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,34,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,11,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,87,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,292,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,103,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,26,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,11,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,79,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,283,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,100,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,31,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,13,5
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,91,1
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,396,2
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,153,3
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,57,4
2022-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,21,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,74,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,265,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,110,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,36,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,7,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,76,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,344,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,123,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,46,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,11,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,72,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,373,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,145,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,43,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,12,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,47,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,244,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,111,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,50,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,8,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,83,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,263,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,109,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,29,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,7,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,72,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,313,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,137,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,45,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,5,5
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,81,1
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,322,2
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,120,3
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,37,4
2022-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,5,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,97,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,305,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,109,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,32,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,10,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,127,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,415,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,171,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,54,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,7,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,68,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,258,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,115,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,28,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,8,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,79,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,295,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,125,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,38,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,10,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,80,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,296,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,137,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,45,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,13,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,64,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,385,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,149,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,45,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,18,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,96,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,381,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,164,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,49,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,17,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,114,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,380,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,154,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,47,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,17,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,90,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,339,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,150,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,40,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,13,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,60,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,266,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,116,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,50,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,14,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,86,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,337,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,120,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,37,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,15,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,66,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,297,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,132,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,41,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,19,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,58,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,308,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,125,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,32,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,13,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,75,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,298,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,119,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,42,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,15,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,45,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,297,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,96,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,20,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,13,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,95,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,401,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,138,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,52,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,6,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,61,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,262,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,101,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,32,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7075,14,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,75,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,319,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,109,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,47,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7076,13,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,82,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,298,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,109,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,39,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7077,10,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,70,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,322,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,116,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,30,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7078,15,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,80,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,344,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,123,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,41,4
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7079,12,5
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,80,1
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,359,2
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,172,3
2022-01-01,7,Horta-Guinardó,37,el Carmel,148,7080,64,4
