Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_65_99
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,112,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,1,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,2,5
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,276,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,161,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,105,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,2,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,1,5
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,361,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,115,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,49,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,450,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,120,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,51,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,312,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,141,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,62,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,1,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,303,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,132,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,85,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,1,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,359,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,160,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,68,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,469,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,210,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,85,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,2,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,391,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,215,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,119,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,2,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,430,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,147,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,72,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,3,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,328,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,155,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,81,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,3,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,2,5
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,223,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,107,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,84,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,1,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,353,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,244,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,197,3
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,4,4
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,290,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,158,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,76,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,338,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,166,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,109,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,1,5
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,328,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,169,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,71,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,350,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,127,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,72,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,1,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,417,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,152,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,94,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,3,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,420,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,185,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,60,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,191,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,113,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,88,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,3,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,327,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,150,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,73,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,1,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,1,5
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,258,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,148,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,120,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,5,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,2,5
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,351,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,131,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,57,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,328,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,140,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,59,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,335,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,118,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,72,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,1,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,434,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,144,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,103,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,242,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,152,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,99,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,3,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,230,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,121,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,42,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,1,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,312,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,153,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,95,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,282,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,136,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,98,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,4,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,455,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,209,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,72,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,2,4
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,414,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,190,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,75,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,374,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,170,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,86,3
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,3,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,468,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,161,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,86,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,1,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,232,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,107,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,87,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,1,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,261,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,137,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,66,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,1,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,402,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,122,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,57,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,1,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,443,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,161,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,71,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,2,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,425,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,134,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,64,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,1,4
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,1,5
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,256,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,148,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,71,3
2023-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,522,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,191,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,97,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,440,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,116,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,57,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,1,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,339,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,132,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,81,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,2,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,379,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,143,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,84,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,3,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,432,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,140,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,70,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,3,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,396,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,127,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,83,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,4,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,374,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,147,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,87,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,3,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,1,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,472,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,164,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,91,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,427,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,181,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,115,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,3,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,353,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,163,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,90,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,354,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,175,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,89,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,305,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,146,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,92,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,439,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,141,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,85,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,457,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,152,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,64,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7040,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,417,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,135,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,56,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,7041,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,437,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,177,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,88,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7042,1,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,388,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,153,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,73,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7043,2,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,302,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,157,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,86,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,4,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7044,2,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,435,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,136,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,89,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7045,4,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,336,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,153,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,104,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,142,7046,3,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,380,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,150,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,83,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,1,5
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,324,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,166,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,70,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,2,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,273,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,157,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,86,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,340,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,129,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,47,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,492,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,155,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,84,3
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,1,4
2023-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,1,5
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,276,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,123,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,92,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,1,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,2,5
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,350,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,143,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,102,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,4,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,386,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,159,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,102,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,3,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,2,5
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,251,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,112,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,109,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,4,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,318,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,103,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,73,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,2,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,1,5
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,349,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,141,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,95,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,3,4
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,333,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,134,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,96,3
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,369,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,135,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,67,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,1,5
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,511,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,181,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,90,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,4,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,274,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,120,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,73,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,4,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,1,5
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,366,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,101,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,81,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,356,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,140,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,83,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,410,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,175,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,91,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,455,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,142,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,101,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7065,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,448,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,179,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,95,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7066,2,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,431,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,140,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7067,66,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,311,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,130,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7068,66,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,375,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,138,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,86,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7069,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,333,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,130,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,86,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,147,7070,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,265,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,167,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,109,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7071,2,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,333,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,133,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,86,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7072,1,4
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,259,1
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,134,2
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7073,87,3
2023-01-01,7,Horta-Guinardó,37,el Carmel,148,7074,437,1
