Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_HOMES
2023-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,21,5
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,153,1
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,326,2
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,139,3
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,48,4
2023-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,16,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,100,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,213,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,85,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,24,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,5,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,186,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,344,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,161,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,34,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,14,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,217,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,502,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,213,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,73,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,24,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,108,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,244,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,113,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,34,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,7,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,178,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,310,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,115,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,36,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,14,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,184,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,476,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,188,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,66,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,20,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,160,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,355,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,121,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,51,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,16,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,131,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,239,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,119,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,42,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,25,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,131,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,264,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,135,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,40,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,14,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,76,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,258,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,127,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,47,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,16,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,169,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,428,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,203,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,47,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,27,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,218,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,481,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,189,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,61,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,17,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,68,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,204,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,84,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,25,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,6,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,241,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,417,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,191,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,69,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,28,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,158,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,402,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,198,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,72,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,25,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,66,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,184,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,77,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,23,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,12,5
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,231,1
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,433,2
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,202,3
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,70,4
2023-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,31,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,156,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,353,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,97,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,34,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,8,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,133,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,265,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,125,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,37,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,13,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,152,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,265,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,108,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,37,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,16,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,167,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,310,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,115,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,34,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,13,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,202,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,345,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,138,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,52,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,24,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,107,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,256,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,82,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,36,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,4,5
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,146,1
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,307,2
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,108,3
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,31,4
2023-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,12,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,201,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,375,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,130,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,44,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,17,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,154,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,290,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,116,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,21,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,8,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,186,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,357,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,121,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,35,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,15,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,176,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,368,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,114,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,47,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,14,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,192,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,336,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,148,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,49,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,25,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,156,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,253,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,108,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,35,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,13,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,256,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,413,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,151,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,49,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,37,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,151,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,325,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,136,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,44,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,14,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,186,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,330,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,108,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,41,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,17,5
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,109,1
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,184,2
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,71,3
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,22,4
2023-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,9,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,166,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,316,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,121,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,33,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,12,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,134,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,345,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,152,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,40,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,11,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,134,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,245,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,96,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,26,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,7,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,128,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,284,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,117,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,28,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,7,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,145,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,247,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,83,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,23,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,9,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,199,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,360,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,113,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,37,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,9,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,172,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,348,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,176,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,67,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,14,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,122,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,323,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,117,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,22,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,14,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,113,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,261,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,112,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,32,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,10,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,184,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,425,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,194,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,72,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,16,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,152,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,345,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,129,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,33,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,17,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,157,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,228,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,90,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,21,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,14,5
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,96,1
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,239,2
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,97,3
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,34,4
2023-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,14,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,118,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,252,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,110,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,27,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,12,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,166,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,275,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,112,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,35,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,5,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,167,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,275,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,110,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,30,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,9,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,158,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,341,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,114,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,42,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,12,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,197,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,363,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,117,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,41,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,18,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,157,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,338,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,126,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,48,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,23,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,115,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,222,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,75,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,27,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,10,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,142,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,278,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,98,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,30,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,12,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,158,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,335,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,132,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,47,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,19,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,201,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,329,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,126,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,48,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,24,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,164,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,312,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,127,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,28,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,8,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,205,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,355,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,149,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,40,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,21,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,210,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,369,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,145,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,43,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,16,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,143,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,290,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,97,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,40,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,8,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,151,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,289,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,106,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,31,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,7,5
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,165,1
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,279,2
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,96,3
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,31,4
2023-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,7,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3086,113,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3086,266,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3086,108,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3086,29,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3086,5,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3087,149,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3087,272,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3087,121,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3087,43,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3087,9,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3088,171,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3088,281,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3088,111,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3088,27,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3088,11,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3089,130,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3089,278,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3089,102,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3089,19,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3089,4,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3090,113,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3090,204,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3090,74,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3090,24,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3090,6,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3091,138,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3091,261,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3091,122,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3091,42,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3091,18,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3092,134,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3092,245,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3092,99,3
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3092,33,4
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3092,8,5
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3093,159,1
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3093,295,2
2023-01-01,3,Sants-Montjuïc,18,Sants,72,3093,130,3
