﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Sigles Candidatura;Nom Candidatura;Vots
17;Girona;3;Girona;19;Garrotxa;17114;Olot;PCTC;Partit Comunista dels Treballadors de Catalunya;10
17;Girona;3;Girona;19;Garrotxa;17114;Olot;IZQP;Izquierda en Positivo;8
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;JxCat;Junts per Catalunya;43
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;ERC;Esquerra Republicana de Catalunya;22
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);8
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;6
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;ECP-PEC;En Comú Podem-Podem en Comú;2
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;VOX;Vox;2
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;FNC;Front Nacional de Catalunya;2
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;Cs;Ciutadans-Partido de la Ciudadanía;1
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PP;Partit Popular;1
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;EB;Escons en Blanc;1
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PDeCAT;Partit Demòcrata Europeu Català;1
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;32;Segarra;25152;Oluges, les;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;JxCat;Junts per Catalunya;155
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;ERC;Esquerra Republicana de Catalunya;120
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;62
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);37
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;PDeCAT;Partit Demòcrata Europeu Català;19
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;VOX;Vox;14
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;PP;Partit Popular;14
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;Cs;Ciutadans-Partido de la Ciudadanía;8
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;ECP-PEC;En Comú Podem-Podem en Comú;7
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;MPIC;Moviment Primàries per la Independència de Catalunya;5
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;FNC;Front Nacional de Catalunya;0
8;Barcelona;2;Catalunya Central;14;Berguedà;08144;Olvan;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;ERC;Esquerra Republicana de Catalunya;35
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;JxCat;Junts per Catalunya;19
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;VOX;Vox;9
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);7
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;ECP-PEC;En Comú Podem-Podem en Comú;6
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;4
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PP;Partit Popular;4
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PDeCAT;Partit Demòcrata Europeu Català;3
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;EB;Escons en Blanc;2
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;Cs;Ciutadans-Partido de la Ciudadanía;1
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PUM+J;Per Un Món Més Just;1
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25153;Omellons, els;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;JxCat;Junts per Catalunya;42
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;ERC;Esquerra Republicana de Catalunya;16
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;6
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);4
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;ECP-PEC;En Comú Podem-Podem en Comú;2
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PDeCAT;Partit Demòcrata Europeu Català;2
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;Cs;Ciutadans-Partido de la Ciudadanía;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;EB;Escons en Blanc;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;VOX;Vox;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;PP;Partit Popular;0
25;Lleida;4;Lleida;38;Urgell;25154;Omells de na Gaia, els;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;ERC;Esquerra Republicana de Catalunya;74
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;JxCat;Junts per Catalunya;62
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;23
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);10
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PDeCAT;Partit Demòcrata Europeu Català;6
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;ECP-PEC;En Comú Podem-Podem en Comú;5
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;VOX;Vox;5
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;FNC;Front Nacional de Catalunya;1
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;Cs;Ciutadans-Partido de la Ciudadanía;1
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;UEP;Unión Europea de Pensionistas;1
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PP;Partit Popular;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;2;Alt Empordà;17115;Ordis;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;JxCat;Junts per Catalunya;134
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;ERC;Esquerra Republicana de Catalunya;95
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);43
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;24
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PDeCAT;Partit Demòcrata Europeu Català;16
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;VOX;Vox;11
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;ECP-PEC;En Comú Podem-Podem en Comú;10
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PP;Partit Popular;9
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;Cs;Ciutadans-Partido de la Ciudadanía;6
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PUM+J;Per Un Món Més Just;1
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;FNC;Front Nacional de Catalunya;1
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;SCAT;Suport Civil Català;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;IZQP;Izquierda en Positivo;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25155;Organyà;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;JxCat;Junts per Catalunya;76
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;ERC;Esquerra Republicana de Catalunya;32
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;21
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);13
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;PDeCAT;Partit Demòcrata Europeu Català;10
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;ECP-PEC;En Comú Podem-Podem en Comú;8
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;PP;Partit Popular;4
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;VOX;Vox;3
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;Cs;Ciutadans-Partido de la Ciudadanía;2
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;MPIC;Moviment Primàries per la Independència de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;FNC;Front Nacional de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08150;Orís;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;JxCat;Junts per Catalunya;116
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;ERC;Esquerra Republicana de Catalunya;65
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;PDeCAT;Partit Demòcrata Europeu Català;40
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;31
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);19
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;ECP-PEC;En Comú Podem-Podem en Comú;7
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;PP;Partit Popular;5
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;Cs;Ciutadans-Partido de la Ciudadanía;4
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;VOX;Vox;4
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;MPIC;Moviment Primàries per la Independència de Catalunya;1
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;IZQP;Izquierda en Positivo;0
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;FNC;Front Nacional de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;2;Catalunya Central;24;Osona;08151;Oristà;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;JxCat;Junts per Catalunya;31
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;ERC;Esquerra Republicana de Catalunya;28
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;14
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);4
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;PDeCAT;Partit Demòcrata Europeu Català;3
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;VOX;Vox;2
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;MPIC;Moviment Primàries per la Independència de Catalunya;1
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;ECP-PEC;En Comú Podem-Podem en Comú;1
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;PP;Partit Popular;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;Cs;Ciutadans-Partido de la Ciudadanía;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;FNC;Front Nacional de Catalunya;0
8;Barcelona;8;Penedès;6;Anoia;08152;Orpí;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;JxCat;Junts per Catalunya;125
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;ERC;Esquerra Republicana de Catalunya;123
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;65
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);31
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;PDeCAT;Partit Demòcrata Europeu Català;21
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;ECP-PEC;En Comú Podem-Podem en Comú;19
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;VOX;Vox;13
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;Cs;Ciutadans-Partido de la Ciudadanía;8
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;MPIC;Moviment Primàries per la Independència de Catalunya;5
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;PP;Partit Popular;2
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;PNC;Partit Nacionalista de Catalunya;0
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;IZQP;Izquierda en Positivo;0
8;Barcelona;1;Barcelona;21;Maresme;08153;Òrrius;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;JxCat;Junts per Catalunya;149
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;ERC;Esquerra Republicana de Catalunya;148
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);54
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;53
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;ECP-PEC;En Comú Podem-Podem en Comú;20
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PDeCAT;Partit Demòcrata Europeu Català;17
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;VOX;Vox;14
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PP;Partit Popular;13
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;Cs;Ciutadans-Partido de la Ciudadanía;7
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;EB;Escons en Blanc;2
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;SCAT;Suport Civil Català;2
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;FNC;Front Nacional de Catalunya;2
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PUM+J;Per Un Món Més Just;1
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;23;Noguera;25156;Os de Balaguer;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;34;Selva;17116;Osor;JxCat;Junts per Catalunya;85
17;Girona;3;Girona;34;Selva;17116;Osor;ERC;Esquerra Republicana de Catalunya;59
17;Girona;3;Girona;34;Selva;17116;Osor;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;44
17;Girona;3;Girona;34;Selva;17116;Osor;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);14
17;Girona;3;Girona;34;Selva;17116;Osor;VOX;Vox;8
17;Girona;3;Girona;34;Selva;17116;Osor;Cs;Ciutadans-Partido de la Ciudadanía;3
17;Girona;3;Girona;34;Selva;17116;Osor;ECP-PEC;En Comú Podem-Podem en Comú;3
17;Girona;3;Girona;34;Selva;17116;Osor;PDeCAT;Partit Demòcrata Europeu Català;2
17;Girona;3;Girona;34;Selva;17116;Osor;PP;Partit Popular;1
17;Girona;3;Girona;34;Selva;17116;Osor;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;34;Selva;17116;Osor;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;34;Selva;17116;Osor;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;34;Selva;17116;Osor;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;34;Selva;17116;Osor;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;34;Selva;17116;Osor;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;34;Selva;17116;Osor;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;34;Selva;17116;Osor;UEP;Unión Europea de Pensionistas;0
17;Girona;3;Girona;34;Selva;17116;Osor;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;JxCat;Junts per Catalunya;37
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;ERC;Esquerra Republicana de Catalunya;26
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PDeCAT;Partit Demòcrata Europeu Català;11
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);8
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;VOX;Vox;7
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;EB;Escons en Blanc;4
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;3
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PP;Partit Popular;1
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;ECP-PEC;En Comú Podem-Podem en Comú;1
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;38;Urgell;25157;Ossó de Sió;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;JxCat;Junts per Catalunya;121
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;ERC;Esquerra Republicana de Catalunya;101
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);61
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;PDeCAT;Partit Demòcrata Europeu Català;35
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;33
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;ECP-PEC;En Comú Podem-Podem en Comú;25
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;VOX;Vox;21
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;Cs;Ciutadans-Partido de la Ciudadanía;18
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;PP;Partit Popular;12
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;FNC;Front Nacional de Catalunya;3
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;MPIC;Moviment Primàries per la Independència de Catalunya;2
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;PNC;Partit Nacionalista de Catalunya;2
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;3;Alt Penedès;08154;Pacs del Penedès;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);902
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;ERC;Esquerra Republicana de Catalunya;873
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;JxCat;Junts per Catalunya;575
8;Barcelona;1;Barcelona;21;Maresme;08155;Palafolls;VOX;Vox;336
